program,source,cliffords,gates,decision_sites,stages,max_stage_width,model,capacity_or_tiles,ccz_share,t_rate,ccz_rate,supply_pressure,makespan_uniform_min_teq,makespan_min_weighted_count,makespan_uniform_oracle,makespan_two_term_descent,makespan_local_sim_greedy,makespan_share_aware_greedy,makespan_proportional_split,makespan_sim_descent,makespan_stage_dp_r5,seconds_stage_dp_r5,makespan_stage_dp_sim,seconds_stage_dp_sim,seconds_sim_descent,makespan_reference,reference_exhaustive,reference_heterogeneity,reference_ccz_fraction,best_simple,makespan_best_simple,headroom_over_best_simple,headroom_over_uniform,regret_stage_dp_r5,regret_stage_dp_sim,regret_sim_descent,regret_best_simple
qmpa_div4,qmpa,kept,65,12,9,2,A,1.0,0.1,0.9091,0.1667,0.2433,92,111,92,92,92,92,111,87,88,0.044,97,0.138,0.076,87,1,0.0833,0.9167,uniform_min_teq,92,0.0543,0.0543,1.0115,1.1149,1.0,1.0575
qmpa_div4,qmpa,kept,65,12,9,2,A,1.0,0.25,0.7273,0.1667,0.285,92,112,92,92,92,92,112,87,87,0.034,96,0.118,0.069,87,1,0.0833,0.9167,uniform_min_teq,92,0.0543,0.0543,1.0,1.1034,1.0,1.0575
qmpa_div4,qmpa,kept,65,12,9,2,A,1.0,0.5,0.5455,0.3333,0.2302,87,87,87,87,87,87,87,87,87,0.071,87,0.216,0.06,87,1,0.0,1.0,uniform_min_teq,87,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,A,1.0,0.75,0.2727,0.3333,0.2971,87,87,87,87,87,87,87,87,87,0.074,87,0.203,0.045,87,1,0.0,1.0,uniform_min_teq,87,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,A,1.0,0.9,0.0909,0.5,0.2558,87,87,87,87,87,87,87,87,87,0.023,87,0.059,0.052,87,1,0.0,1.0,uniform_min_teq,87,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,A,2.0,0.1,1.8182,0.1667,0.1405,92,110,92,92,92,92,110,87,89,0.06,96,0.224,0.09,87,1,0.0833,0.9167,uniform_min_teq,92,0.0543,0.0543,1.023,1.1034,1.0,1.0575
qmpa_div4,qmpa,kept,65,12,9,2,A,2.0,0.25,1.4545,0.3333,0.1316,87,110,87,87,87,87,110,87,88,0.077,94,0.302,0.068,87,1,0.0,1.0,uniform_min_teq,87,0.0,0.0,1.0115,1.0805,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,A,2.0,0.5,1.0,0.5,0.1395,87,87,87,87,87,87,111,87,87,0.088,95,0.287,0.068,87,1,0.0,1.0,uniform_min_teq,87,0.0,0.0,1.0,1.092,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,A,2.0,0.75,0.5455,0.6667,0.1485,87,87,87,87,87,87,87,87,87,0.081,87,0.247,0.062,87,1,0.0,1.0,uniform_min_teq,87,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,A,2.0,0.9,0.1818,0.8333,0.151,87,87,87,87,87,87,87,87,87,0.025,87,0.061,0.048,87,1,0.0,1.0,uniform_min_teq,87,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,B,400,0.25,1.8182,0.1667,0.1405,95,113,95,95,95,95,113,89,97,0.076,105,2.535,0.27,89,0,0.0833,0.9167,uniform_min_teq,95,0.0632,0.0632,1.0899,1.1798,1.0,1.0674
qmpa_div4,qmpa,kept,65,12,9,2,B,400,0.5,1.2727,0.3333,0.1439,90,90,90,90,90,90,114,90,90,0.113,100,1.95,0.191,90,0,0.0,1.0,uniform_min_teq,90,0.0,0.0,1.0,1.1111,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,B,400,0.75,0.7273,0.6667,0.1354,90,90,90,90,90,90,90,90,90,0.103,90,1.298,0.157,90,1,0.0,1.0,uniform_min_teq,90,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,C,200,0.5,0.6364,0.1667,0.3118,94,94,94,94,94,94,113,89,105,0.096,103,0.472,0.157,89,1,0.0833,0.9167,uniform_min_teq,94,0.0532,0.0532,1.1798,1.1573,1.0,1.0562
qmpa_div4,qmpa,kept,65,12,9,2,C,400,0.25,1.8182,0.1667,0.1405,95,111,95,95,95,95,111,89,103,0.071,97,1.679,0.284,89,0,0.0833,0.9167,uniform_min_teq,95,0.0632,0.0632,1.1573,1.0899,1.0,1.0674
qmpa_div4,qmpa,kept,65,12,9,2,C,400,0.5,1.2727,0.3333,0.1439,90,90,90,90,90,90,110,90,94,0.106,96,1.314,0.184,90,0,0.0,1.0,uniform_min_teq,90,0.0,0.0,1.0444,1.0667,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,C,400,0.75,0.7273,0.5,0.1616,91,91,91,91,91,91,91,91,91,0.097,95,0.762,0.151,91,1,0.0,1.0,uniform_min_teq,91,0.0,0.0,1.0,1.044,1.0,1.0
qmpa_div4,qmpa,kept,65,12,9,2,C,800,0.5,2.5455,0.6667,0.0719,89,89,89,89,89,89,110,89,94,0.098,98,2.79,0.312,89,0,0.0,1.0,uniform_min_teq,89,0.0,0.0,1.0562,1.1011,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,A,0.25,0.1,0.1818,0.1667,0.6162,136,136,136,136,136,136,136,129,130,0.153,146,0.393,0.128,127,0,0.1111,0.8889,uniform_min_teq,136,0.0662,0.0662,1.0236,1.1496,1.0157,1.0709
qmpa_div6,qmpa,kept,95,18,13,2,A,0.25,0.25,0.1818,0.1667,0.6162,136,136,136,136,136,136,136,129,130,0.158,146,0.389,0.133,127,0,0.1111,0.8889,uniform_min_teq,136,0.0662,0.0662,1.0236,1.1496,1.0157,1.0709
qmpa_div6,qmpa,kept,95,18,13,2,A,0.25,0.5,0.0909,0.1667,0.7483,136,136,136,136,136,136,136,130,130,0.156,163,0.417,0.281,128,0,0.1111,0.8889,uniform_min_teq,136,0.0588,0.0588,1.0156,1.2734,1.0156,1.0625
qmpa_div6,qmpa,kept,95,18,13,2,A,0.25,0.75,0.0909,0.1667,0.7483,136,136,136,136,136,136,136,130,130,0.157,163,0.405,0.167,128,0,0.1111,0.8889,uniform_min_teq,136,0.0588,0.0588,1.0156,1.2734,1.0156,1.0625
qmpa_div6,qmpa,kept,95,18,13,2,A,0.25,0.9,0.0909,0.1667,0.7483,136,136,136,136,136,136,136,130,130,0.154,163,0.405,0.163,128,0,0.1111,0.8889,uniform_min_teq,136,0.0588,0.0588,1.0156,1.2734,1.0156,1.0625
qmpa_div6,qmpa,kept,95,18,13,2,A,0.5,0.1,0.4545,0.1667,0.4094,136,136,136,136,136,136,195,125,130,0.114,138,0.395,0.158,125,0,0.1111,0.8889,uniform_min_teq,136,0.0809,0.0809,1.04,1.104,1.0,1.088
qmpa_div6,qmpa,kept,95,18,13,2,A,0.5,0.25,0.3636,0.1667,0.4628,136,136,136,136,136,136,234,125,130,0.16,140,0.407,0.163,125,0,0.1111,0.8889,uniform_min_teq,136,0.0809,0.0809,1.04,1.12,1.0,1.088
qmpa_div6,qmpa,kept,95,18,13,2,A,0.5,0.5,0.2727,0.1667,0.5238,136,136,136,136,136,136,136,129,130,0.166,141,0.423,0.13,127,0,0.1111,0.8889,uniform_min_teq,136,0.0662,0.0662,1.0236,1.1102,1.0157,1.0709
qmpa_div6,qmpa,kept,95,18,13,2,A,0.5,0.75,0.0909,0.1667,0.7483,136,136,136,136,136,136,136,130,130,0.152,163,0.393,0.165,128,0,0.1111,0.8889,uniform_min_teq,136,0.0588,0.0588,1.0156,1.2734,1.0156,1.0625
qmpa_div6,qmpa,kept,95,18,13,2,A,0.5,0.9,0.0909,0.1667,0.7483,136,136,136,136,136,136,136,130,130,0.157,163,0.397,0.168,128,0,0.1111,0.8889,uniform_min_teq,136,0.0588,0.0588,1.0156,1.2734,1.0156,1.0625
qmpa_div6,qmpa,kept,95,18,13,2,A,1.0,0.1,0.9091,0.1667,0.2596,136,157,136,136,136,136,157,125,127,0.114,135,0.45,0.157,125,0,0.1111,0.8889,uniform_min_teq,136,0.0809,0.0809,1.016,1.08,1.0,1.088
qmpa_div6,qmpa,kept,95,18,13,2,A,1.0,0.25,0.7273,0.1667,0.3041,136,158,136,136,136,136,158,125,125,0.107,136,0.407,0.152,125,0,0.1111,0.8889,uniform_min_teq,136,0.0809,0.0809,1.0,1.088,1.0,1.088
qmpa_div6,qmpa,kept,95,18,13,2,A,1.0,0.5,0.5455,0.3333,0.2395,125,125,125,125,125,125,125,125,125,0.143,135,0.433,0.116,125,0,0.0,1.0,uniform_min_teq,125,0.0,0.0,1.0,1.08,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,A,1.0,0.75,0.2727,0.3333,0.3091,125,125,125,125,125,125,125,125,125,0.148,125,0.408,0.089,125,0,0.0,1.0,uniform_min_teq,125,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,A,1.0,0.9,0.0909,0.5,0.2661,125,125,125,125,125,125,125,125,125,0.063,125,0.12,0.099,125,0,0.0,1.0,uniform_min_teq,125,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,A,2.0,0.1,1.8182,0.1667,0.1499,136,156,136,136,136,136,156,125,127,0.116,136,0.578,0.165,125,0,0.1111,0.8889,uniform_min_teq,136,0.0809,0.0809,1.016,1.088,1.0,1.088
qmpa_div6,qmpa,kept,95,18,13,2,A,2.0,0.25,1.4545,0.3333,0.1369,125,156,125,125,125,125,156,125,127,0.176,134,0.621,0.145,125,0,0.0,1.0,uniform_min_teq,125,0.0,0.0,1.016,1.072,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,A,2.0,0.5,1.0,0.5,0.1452,125,125,125,125,125,125,157,125,125,0.216,133,0.541,0.132,125,0,0.0,1.0,uniform_min_teq,125,0.0,0.0,1.0,1.064,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,A,2.0,0.75,0.5455,0.6667,0.1545,125,125,125,125,125,125,125,125,125,0.156,125,0.512,0.131,125,0,0.0,1.0,uniform_min_teq,125,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,A,2.0,0.9,0.1818,0.8333,0.1571,125,125,125,125,125,125,125,125,125,0.081,125,0.132,0.098,125,0,0.0,1.0,uniform_min_teq,125,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,B,400,0.25,1.8182,0.1667,0.1499,139,159,139,139,139,139,159,127,145,0.229,139,5.225,0.56,127,0,0.1111,0.8889,uniform_min_teq,139,0.0863,0.0863,1.1417,1.0945,1.0,1.0945
qmpa_div6,qmpa,kept,95,18,13,2,B,400,0.5,1.2727,0.3333,0.1497,128,128,128,128,128,128,160,128,130,0.211,142,3.965,0.33,128,0,0.0,1.0,uniform_min_teq,128,0.0,0.0,1.0156,1.1094,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,B,400,0.75,0.7273,0.6667,0.1409,128,128,128,128,128,128,128,128,128,0.191,130,2.771,0.276,128,0,0.0,1.0,uniform_min_teq,128,0.0,0.0,1.0,1.0156,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,C,200,0.5,0.6364,0.1667,0.3327,138,138,138,138,138,138,159,127,149,0.187,147,1.521,0.308,127,0,0.1111,0.8889,uniform_min_teq,138,0.0797,0.0797,1.1732,1.1575,1.0,1.0866
qmpa_div6,qmpa,kept,95,18,13,2,C,400,0.25,1.8182,0.1667,0.1499,139,157,139,139,139,139,157,127,147,0.191,145,4.278,0.48,127,0,0.1111,0.8889,uniform_min_teq,139,0.0863,0.0863,1.1575,1.1417,1.0,1.0945
qmpa_div6,qmpa,kept,95,18,13,2,C,400,0.5,1.2727,0.3333,0.1497,128,128,128,128,128,128,156,128,134,0.214,134,1.447,0.321,128,0,0.0,1.0,uniform_min_teq,128,0.0,0.0,1.0469,1.0469,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,C,400,0.75,0.7273,0.5,0.1681,129,129,129,129,129,129,129,129,133,0.193,135,2.084,0.271,129,0,0.0,1.0,uniform_min_teq,129,0.0,0.0,1.031,1.0465,1.0,1.0
qmpa_div6,qmpa,kept,95,18,13,2,C,800,0.5,2.5455,0.6667,0.0748,127,127,127,127,127,127,156,127,132,0.236,138,5.648,0.6,127,0,0.0,1.0,uniform_min_teq,127,0.0,0.0,1.0394,1.0866,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.25,0.1,0.1818,0.1667,0.6276,286,286,286,286,286,286,286,284,286,0.432,292,1.045,0.718,284,0,0.0238,0.9762,uniform_min_teq,286,0.007,0.007,1.007,1.0282,1.0,1.007
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.25,0.25,0.1818,0.1667,0.6276,286,286,286,286,286,286,286,284,286,0.398,292,1.02,0.767,284,0,0.0238,0.9762,uniform_min_teq,286,0.007,0.007,1.007,1.0282,1.0,1.007
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.25,0.5,0.0909,0.1667,0.7472,286,286,286,286,286,286,286,286,286,0.348,309,1.061,0.503,286,0,0.0,1.0,uniform_min_teq,286,0.0,0.0,1.0,1.0804,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.25,0.75,0.0909,0.1667,0.7472,286,286,286,286,286,286,286,286,286,0.339,309,1.017,0.427,286,0,0.0,1.0,uniform_min_teq,286,0.0,0.0,1.0,1.0804,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.25,0.9,0.0909,0.1667,0.7472,286,286,286,286,286,286,286,286,286,0.377,309,1.061,0.558,286,0,0.0,1.0,uniform_min_teq,286,0.0,0.0,1.0,1.0804,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.5,0.1,0.4545,0.1667,0.4357,286,286,286,286,286,286,400,280,280,0.39,286,1.08,0.759,276,0,0.0952,0.9048,uniform_min_teq,286,0.035,0.035,1.0145,1.0362,1.0145,1.0362
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.5,0.25,0.3636,0.1667,0.4747,286,286,286,286,286,286,492,282,288,0.494,287,1.05,0.831,276,0,0.0476,0.9524,uniform_min_teq,286,0.035,0.035,1.0435,1.0399,1.0217,1.0362
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.5,0.5,0.2727,0.1667,0.5315,286,286,286,286,286,286,286,285,287,0.372,289,0.986,0.751,285,0,0.0238,0.9762,uniform_min_teq,286,0.0035,0.0035,1.007,1.014,1.0,1.0035
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.5,0.75,0.0909,0.1667,0.7472,286,286,286,286,286,286,286,286,286,0.362,309,1.048,0.514,286,0,0.0,1.0,uniform_min_teq,286,0.0,0.0,1.0,1.0804,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,0.5,0.9,0.0909,0.1667,0.7472,286,286,286,286,286,286,286,286,286,0.374,309,1.104,0.542,286,0,0.0,1.0,uniform_min_teq,286,0.0,0.0,1.0,1.0804,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,1.0,0.1,0.9091,0.1667,0.2894,286,336,286,286,286,286,336,271,278,0.405,283,1.255,0.776,271,0,0.1429,0.8571,uniform_min_teq,286,0.0524,0.0524,1.0258,1.0443,1.0,1.0554
qmpa_mul4,qmpa,kept,192,42,30,2,A,1.0,0.25,0.7273,0.1667,0.3365,286,344,286,286,286,286,344,273,282,0.396,284,1.088,0.864,273,0,0.1429,0.8571,uniform_min_teq,286,0.0455,0.0455,1.033,1.0403,1.0,1.0476
qmpa_mul4,qmpa,kept,192,42,30,2,A,1.0,0.5,0.5455,0.3333,0.2615,269,269,269,269,269,269,269,269,269,0.413,281,1.175,0.662,269,0,0.0,1.0,uniform_min_teq,269,0.0,0.0,1.0,1.0446,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,1.0,0.75,0.2727,0.3333,0.3374,269,269,269,269,269,269,269,269,269,0.394,287,1.113,0.561,269,0,0.0,1.0,uniform_min_teq,269,0.0,0.0,1.0,1.0669,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,1.0,0.9,0.0909,0.5,0.2906,269,269,269,269,269,269,269,269,269,0.314,269,0.573,0.514,269,0,0.0,1.0,uniform_min_teq,269,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,2.0,0.1,1.8182,0.1667,0.1665,286,334,286,286,286,286,334,272,284,0.417,290,1.704,0.851,272,0,0.1429,0.8571,uniform_min_teq,286,0.049,0.049,1.0441,1.0662,1.0,1.0515
qmpa_mul4,qmpa,kept,192,42,30,2,A,2.0,0.25,1.4545,0.3333,0.1494,269,334,269,269,269,269,334,269,276,0.421,275,1.587,0.584,269,0,0.0,1.0,uniform_min_teq,269,0.0,0.0,1.026,1.0223,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,2.0,0.5,1.0,0.5,0.1585,269,269,269,269,269,269,335,269,269,0.392,279,1.441,0.576,269,0,0.0,1.0,uniform_min_teq,269,0.0,0.0,1.0,1.0372,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,2.0,0.75,0.5455,0.6667,0.1687,269,269,269,269,269,269,269,269,269,0.398,279,1.377,0.59,269,0,0.0,1.0,uniform_min_teq,269,0.0,0.0,1.0,1.0372,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,A,2.0,0.9,0.1818,0.8333,0.1715,269,269,269,269,269,269,269,269,269,0.343,269,0.681,0.607,269,0,0.0,1.0,uniform_min_teq,269,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,B,400,0.25,1.8182,0.1667,0.1671,289,337,289,289,289,289,337,274,301,0.498,299,14.747,1.619,274,0,0.1429,0.8571,uniform_min_teq,289,0.0519,0.0519,1.0985,1.0912,1.0,1.0547
qmpa_mul4,qmpa,kept,192,42,30,2,B,400,0.5,1.2727,0.3333,0.1634,272,272,272,272,272,272,338,272,278,0.523,294,11.246,1.199,272,0,0.0,1.0,uniform_min_teq,272,0.0,0.0,1.0221,1.0809,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,B,400,0.75,0.7273,0.6667,0.1538,272,272,272,272,272,272,272,272,272,0.223,276,8.757,1.01,272,0,0.0,1.0,uniform_min_teq,272,0.0,0.0,1.0,1.0147,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,C,200,0.5,0.6364,0.1667,0.3412,288,288,288,288,288,288,341,276,309,0.479,308,4.916,1.189,276,0,0.0476,0.9524,uniform_min_teq,288,0.0417,0.0417,1.1196,1.1159,1.0,1.0435
qmpa_mul4,qmpa,kept,192,42,30,2,C,400,0.25,1.8182,0.1667,0.1671,289,335,289,289,289,289,335,274,307,0.515,303,13.769,1.564,274,0,0.1429,0.8571,uniform_min_teq,289,0.0519,0.0519,1.1204,1.1058,1.0,1.0547
qmpa_mul4,qmpa,kept,192,42,30,2,C,400,0.5,1.2727,0.3333,0.1634,272,272,272,272,272,272,334,272,282,0.491,300,9.057,1.117,272,0,0.0,1.0,uniform_min_teq,272,0.0,0.0,1.0368,1.1029,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,C,400,0.75,0.7273,0.5,0.1835,273,273,273,273,273,273,273,273,277,0.48,279,7.535,1.051,273,0,0.0,1.0,uniform_min_teq,273,0.0,0.0,1.0147,1.022,1.0,1.0
qmpa_mul4,qmpa,kept,192,42,30,2,C,800,0.5,2.5455,0.6667,0.0817,271,271,271,271,271,271,334,271,276,0.249,282,20.35,1.577,271,0,0.0,1.0,uniform_min_teq,271,0.0,0.0,1.0185,1.0406,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.25,0.1,0.1818,0.1667,0.6563,593,593,593,593,593,593,593,585,599,0.965,604,2.452,3.872,585,0,0.0215,0.9785,uniform_min_teq,593,0.0135,0.0135,1.0239,1.0325,1.0,1.0137
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.25,0.25,0.1818,0.1667,0.6563,593,593,593,593,593,593,593,585,599,1.02,604,2.594,4.046,585,0,0.0215,0.9785,uniform_min_teq,593,0.0135,0.0135,1.0239,1.0325,1.0,1.0137
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.25,0.5,0.0909,0.1667,0.7913,593,593,593,593,593,593,593,590,599,0.947,643,2.591,3.847,590,0,0.0108,0.9892,uniform_min_teq,593,0.0051,0.0051,1.0153,1.0898,1.0,1.0051
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.25,0.75,0.0909,0.1667,0.7913,593,593,593,593,593,593,593,590,599,0.963,643,2.7,3.883,590,0,0.0108,0.9892,uniform_min_teq,593,0.0051,0.0051,1.0153,1.0898,1.0,1.0051
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.25,0.9,0.0909,0.1667,0.7913,593,593,593,593,593,593,593,590,599,1.024,643,2.855,4.432,590,0,0.0108,0.9892,uniform_min_teq,593,0.0051,0.0051,1.0153,1.0898,1.0,1.0051
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.5,0.1,0.4545,0.1667,0.4328,593,593,593,593,593,593,857,578,598,0.981,593,2.675,4.261,578,0,0.0323,0.9677,uniform_min_teq,593,0.0253,0.0253,1.0346,1.026,1.0,1.026
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.5,0.25,0.3636,0.1667,0.4842,593,593,593,593,593,593,1061,582,601,1.023,592,2.571,3.951,582,0,0.0215,0.9785,uniform_min_teq,593,0.0185,0.0185,1.0326,1.0172,1.0,1.0189
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.5,0.5,0.2727,0.1667,0.5578,593,593,593,593,593,593,593,582,599,0.991,596,2.519,4.128,582,0,0.0215,0.9785,uniform_min_teq,593,0.0185,0.0185,1.0292,1.0241,1.0,1.0189
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.5,0.75,0.0909,0.1667,0.7913,593,593,593,593,593,593,593,590,599,1.035,643,2.72,4.104,590,0,0.0108,0.9892,uniform_min_teq,593,0.0051,0.0051,1.0153,1.0898,1.0,1.0051
qmpa_mul6,qmpa,kept,420,93,63,2,A,0.5,0.9,0.0909,0.1667,0.7913,593,593,593,593,593,593,593,590,599,0.898,643,2.487,3.825,590,0,0.0108,0.9892,uniform_min_teq,593,0.0051,0.0051,1.0153,1.0898,1.0,1.0051
qmpa_mul6,qmpa,kept,420,93,63,2,A,1.0,0.1,0.9091,0.1667,0.3083,593,699,593,593,593,593,699,568,591,0.943,595,3.101,3.849,568,0,0.1613,0.8387,uniform_min_teq,593,0.0422,0.0422,1.0405,1.0475,1.0,1.044
qmpa_mul6,qmpa,kept,420,93,63,2,A,1.0,0.25,0.7273,0.1667,0.3611,593,711,593,593,593,593,711,568,602,0.958,587,3.014,4.755,568,0,0.1613,0.8387,uniform_min_teq,593,0.0422,0.0422,1.0599,1.0335,1.0,1.044
qmpa_mul6,qmpa,kept,420,93,63,2,A,1.0,0.5,0.5455,0.3333,0.274,564,564,564,564,564,564,564,564,564,1.013,578,2.896,3.434,564,0,0.0,1.0,uniform_min_teq,564,0.0,0.0,1.0,1.0248,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,A,1.0,0.75,0.2727,0.3333,0.3536,564,564,564,564,564,564,564,564,564,0.978,584,2.743,3.184,564,0,0.0,1.0,uniform_min_teq,564,0.0,0.0,1.0,1.0355,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,A,1.0,0.9,0.0909,0.5,0.3045,564,564,564,564,564,564,564,564,564,1.024,602,2.474,2.738,564,0,0.0,1.0,uniform_min_teq,564,0.0,0.0,1.0,1.0674,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,A,2.0,0.1,1.8182,0.1667,0.1777,593,695,593,593,593,593,695,569,603,0.995,607,4.161,3.911,569,0,0.1613,0.8387,uniform_min_teq,593,0.0405,0.0405,1.0598,1.0668,1.0,1.0422
qmpa_mul6,qmpa,kept,420,93,63,2,A,2.0,0.25,1.4545,0.3333,0.1566,564,695,564,564,564,564,695,564,580,0.962,576,3.706,3.062,564,0,0.0,1.0,uniform_min_teq,564,0.0,0.0,1.0284,1.0213,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,A,2.0,0.5,1.0,0.5,0.1661,564,564,564,564,564,564,696,564,577,1.014,575,3.734,3.52,564,0,0.0,1.0,uniform_min_teq,564,0.0,0.0,1.023,1.0195,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,A,2.0,0.75,0.5455,0.6667,0.1768,564,564,564,564,564,564,564,564,564,1.016,568,3.396,3.25,564,0,0.0,1.0,uniform_min_teq,564,0.0,0.0,1.0,1.0071,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,A,2.0,0.9,0.1818,0.8333,0.1797,564,564,564,564,564,564,564,564,564,0.912,564,2.655,3.15,564,0,0.0,1.0,uniform_min_teq,564,0.0,0.0,1.0,1.0,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,B,400,0.25,1.8182,0.1667,0.1783,596,698,596,584,596,596,698,571,640,1.241,622,35.5,6.331,571,0,0.1613,0.8387,two_term_descent,584,0.0223,0.0419,1.1208,1.0893,1.0,1.0228
qmpa_mul6,qmpa,kept,420,93,63,2,B,400,0.5,1.2727,0.3333,0.1713,567,567,567,567,567,567,699,567,585,1.231,605,27.402,4.691,567,0,0.0,1.0,uniform_min_teq,567,0.0,0.0,1.0317,1.067,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,B,400,0.75,0.7273,0.6667,0.1612,567,567,567,567,567,567,567,567,567,0.301,575,20.794,4.439,567,0,0.0,1.0,uniform_min_teq,567,0.0,0.0,1.0,1.0141,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,C,200,0.5,0.6364,0.1667,0.3554,595,595,595,583,595,595,705,571,644,1.029,623,12.896,4.711,571,0,0.043,0.957,two_term_descent,583,0.0206,0.0403,1.1278,1.0911,1.0,1.021
qmpa_mul6,qmpa,kept,420,93,63,2,C,400,0.25,1.8182,0.1667,0.1615,596,696,596,584,596,596,696,571,640,1.327,640,34.32,6.09,571,0,0.0538,0.9462,two_term_descent,584,0.0223,0.0419,1.1208,1.1208,1.0,1.0228
qmpa_mul6,qmpa,kept,420,93,63,2,C,400,0.5,1.2727,0.3333,0.1713,567,567,567,567,567,567,695,567,589,1.217,599,26.147,5.006,567,0,0.0,1.0,uniform_min_teq,567,0.0,0.0,1.0388,1.0564,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,C,400,0.75,0.7273,0.5,0.1923,568,568,568,568,568,568,568,568,572,0.874,582,18.896,5.531,568,0,0.0,1.0,uniform_min_teq,568,0.0,0.0,1.007,1.0246,1.0,1.0
qmpa_mul6,qmpa,kept,420,93,63,2,C,800,0.5,2.5455,0.6667,0.0856,566,566,566,566,566,566,695,566,571,0.414,585,49.384,5.631,566,0,0.0,1.0,uniform_min_teq,566,0.0,0.0,1.0088,1.0336,1.0,1.0
qmpa_mul8,qmpa,kept,736,164,108,2,A,0.25,0.1,0.1818,0.1667,0.6799,1022,1022,1022,1008,1022,1022,1022,998,1026,1.761,1019,4.449,14.421,998,0,0.0305,0.9695,two_term_descent,1008,0.0099,0.0235,1.0281,1.021,1.0,1.01
