workload,family,seed,n,C,B,schedule,T_ref_asap,T_static,T_exe,ratio_to_T_ref,stall_cycles,Delta_max,max_backlog,mean_backlog,BacklogArea,L_backlog,num_backlog_intervals,longest_backlog_interval,backlog_persistence_ratio,D_peak,D_mean,D_cv,D_peak_to_mean,num_demand_peaks,T_count,critical_path_length,slack_ratio,mean_slack,median_slack,p90_slack,fraction_zero_slack,fraction_slack_ge_2,fraction_slack_ge_5,ready_T_width_peak,mean_demand_over_C,peak_demand_over_C,supply_tightness,regime_label,regime_reason,recommended_strategy
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,4,robust_smooth,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.4463425325753065,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.21862348178137653,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,8,static,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.6112175358634229,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.21686746987951808,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,8,capacity_aware,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.6112175358634229,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.21686746987951808,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,8,smooth,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.4463425325753065,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.21686746987951808,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,8,delivery_aware_v2,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.6112175358634229,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.21686746987951808,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,8,robust_smooth,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.4463425325753065,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.21686746987951808,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,16,static,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.6112175358634229,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.2134387351778656,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,16,capacity_aware,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.6112175358634229,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.2134387351778656,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,16,smooth,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.4463425325753065,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.2134387351778656,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,16,delivery_aware_v2,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.6112175358634229,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.2134387351778656,no_delivery_bottleneck,static execution already meets delivery constraints,none
hamiltonian_simulation_synthetic,synthetic_hamiltonian_simulation,0,12,5,16,robust_smooth,98,98,98,1.0,0,0,0,0.0,0,0,0,0,0.0,5,1.1020408163265305,1.4463425325753065,4.537037037037037,4,108,98,0.8888888888888888,1.7777777777777777,2.0,2.0,0.1111111111111111,0.8888888888888888,0.0,5,0.2204081632653061,1.0,0.2134387351778656,no_delivery_bottleneck,static execution already meets delivery constraints,none
modular_arithmetic_block_synthetic,synthetic_modular_arithmetic,0,10,1,0,static,92,92,108,1.173913043478261,16,16,16,6.913043478260869,636,78,3,26,0.8478260869565217,6,0.9782608695652174,1.9417441567751323,6.133333333333333,3,90,92,0.8333333333333334,2.5,3.0,3.0,0.16666666666666666,0.8333333333333334,0.0,6,0.9782608695652174,6.0,0.9782608695652174,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
modular_arithmetic_block_synthetic,synthetic_modular_arithmetic,0,10,1,0,capacity_aware,92,137,137,1.4891304347826086,0,0,0,0.0,0,0,0,0,0.0,1,0.656934306569343,0.7226494462892934,1.5222222222222224,90,90,92,0.8333333333333334,2.5,3.0,3.0,0.16666666666666666,0.8333333333333334,0.0,6,0.656934306569343,1.0,0.9782608695652174,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
modular_arithmetic_block_synthetic,synthetic_modular_arithmetic,0,10,1,0,smooth,92,92,105,1.141304347826087,13,13,13,4.793478260869565,441,63,3,21,0.6847826086956522,5,0.9782608695652174,1.6231352073177907,5.111111111111111,10,90,92,0.8333333333333334,2.5,3.0,3.0,0.16666666666666666,0.8333333333333334,0.0,6,0.9782608695652174,5.0,0.9782608695652174,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
modular_arithmetic_block_synthetic,synthetic_modular_arithmetic,0,10,1,0,delivery_aware_v2,92,92,105,1.141304347826087,13,13,13,4.793478260869565,441,63,3,21,0.6847826086956522,5,0.9782608695652174,1.59489927697761,5.111111111111111,9,90,92,0.8333333333333334,2.5,3.0,3.0,0.16666666666666666,0.8333333333333334,0.0,6,0.9782608695652174,5.0,0.9782608695652174,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
modular_arithmetic_block_synthetic,synthetic_modular_arithmetic,0,10,1,0,robust_smooth,92,92,105,1.141304347826087,13,13,13,4.793478260869565,441,63,3,21,0.6847826086956522,5,0.9782608695652174,1.6231352073177907,5.111111111111111,10,90,92,0.8333333333333334,2.5,3.0,3.0,0.16666666666666666,0.8333333333333334,0.0,6,0.9782608695652174,5.0,0.9782608695652174,persistent_underprovisioning,average T demand is too close to available delivery supply,increase_capacity
