workload,family,seed,n,C,B,schedule,T_ref_asap,T_static,T_exe,ratio_to_T_ref,stall_cycles,Delta_max,max_backlog,mean_backlog,BacklogArea,L_backlog,num_backlog_intervals,longest_backlog_interval,backlog_persistence_ratio,D_peak,D_mean,D_cv,D_peak_to_mean,num_demand_peaks,T_count,critical_path_length,slack_ratio,mean_slack,median_slack,p90_slack,fraction_zero_slack,fraction_slack_ge_2,fraction_slack_ge_5,ready_T_width_peak,mean_demand_over_C,peak_demand_over_C,supply_tightness,regime_label,regime_reason,recommended_strategy
constructed_high,high_compressibility,0,24,1,4,smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,1.0,0.8571428571428571,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,4,delivery_aware_v2,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,2,0.9,0.4843221048378526,2.2222222222222223,4,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,2.0,0.8571428571428571,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,4,robust_smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,1.0,0.8571428571428571,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,8,static,80,80,131,1.6375,51,59,51,18.975,1518,59,1,59,0.7375,61,0.9,7.522804835471447,67.77777777777777,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,61.0,0.8181818181818182,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,8,capacity_aware,80,140,140,1.75,0,0,0,0.0,0,0,0,0,0.0,1,0.5142857142857142,0.9718253158075502,1.9444444444444446,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.5142857142857142,1.0,0.8181818181818182,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,8,smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,1.0,0.8181818181818182,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,8,delivery_aware_v2,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,2,0.9,0.4843221048378526,2.2222222222222223,4,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,2.0,0.8181818181818182,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,8,robust_smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,1.0,0.8181818181818182,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,12,static,80,80,127,1.5875,47,59,47,16.1125,1289,54,1,54,0.675,61,0.9,7.522804835471447,67.77777777777777,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,61.0,0.782608695652174,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,12,capacity_aware,80,140,140,1.75,0,0,0,0.0,0,0,0,0,0.0,1,0.5142857142857142,0.9718253158075502,1.9444444444444446,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.5142857142857142,1.0,0.782608695652174,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,12,smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,1.0,0.782608695652174,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,12,delivery_aware_v2,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,2,0.9,0.4843221048378526,2.2222222222222223,4,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,2.0,0.782608695652174,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,12,robust_smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,1.0,0.782608695652174,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,1,16,static,80,80,123,1.5375,43,59,43,13.4875,1079,50,1,50,0.625,61,0.9,7.522804835471447,67.77777777777777,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.9,61.0,0.75,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
