policy,workload,family,seed,n,C,B,outcome_blind_regime_label,v4_regime_label,chosen_strategy,oracle_strategy,match,unique_best,nontrivial,chosen_score,oracle_score,regret
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,5,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,5,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,6,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,6,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,6,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,6,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,6,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,6,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,6,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,7,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,7,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,7,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,7,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,7,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,7,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,7,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,8,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,8,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,8,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,8,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,8,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,8,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n8,semi_real_multiplier,0,8,8,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,1,0,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,2.4838709677419355,1.0,1.4838709677419355
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,1,2,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,2.4838709677419355,1.0,1.4838709677419355
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,1,4,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,2.4838709677419355,1.0,1.4838709677419355
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,1,8,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,2.4838709677419355,1.0,1.4838709677419355
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,1,12,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,2.4838709677419355,1.0,1.4838709677419355
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,1,16,persistent_underprovisioning,peak_dominated_smooth_solvable,increase_B,increase_C,0,1,1,2.4838709677419355,1.0,1.4838709677419355
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,1,24,persistent_underprovisioning,peak_dominated_smooth_solvable,increase_B,increase_C,0,1,1,2.4838709677419355,1.0,1.4838709677419355
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,2,0,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2580645161290323,1.0,0.25806451612903225
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,2,2,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2580645161290323,1.0,0.25806451612903225
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,2,4,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2580645161290323,1.0,0.25806451612903225
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,2,8,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2580645161290323,1.0,0.25806451612903225
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,2,12,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2580645161290323,1.0,0.25806451612903225
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,2,16,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2580645161290323,1.0,0.25806451612903225
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,2,24,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2580645161290323,1.0,0.25806451612903225
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,3,0,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,3,2,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,3,4,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,3,8,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,3,12,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,3,16,peak_dominated_smooth_solvable,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,3,24,peak_dominated_smooth_solvable,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,4,0,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,4,2,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,4,4,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,4,8,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,4,12,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,4,16,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,4,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,5,0,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,5,2,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,5,4,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,5,8,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,5,12,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,5,16,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,5,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,6,0,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,6,2,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,6,4,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,6,8,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,6,12,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,6,16,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,6,24,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,7,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,7,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,7,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,7,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,7,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,7,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,7,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,8,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,8,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,8,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,8,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,8,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,8,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,multiplier_n12,semi_real_multiplier,0,12,8,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,1,0,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2692307692307692,1.0,0.26923076923076916
always_increase_B,exact_qft_n8,semi_real_qft,0,8,1,2,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2692307692307692,1.0,0.26923076923076916
always_increase_B,exact_qft_n8,semi_real_qft,0,8,1,4,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.2692307692307692,1.0,0.26923076923076916
always_increase_B,exact_qft_n8,semi_real_qft,0,8,1,8,persistent_underprovisioning,peak_dominated_smooth_solvable,increase_B,increase_C,0,1,1,1.2692307692307692,1.0,0.26923076923076916
always_increase_B,exact_qft_n8,semi_real_qft,0,8,1,12,persistent_underprovisioning,peak_dominated_smooth_solvable,increase_B,increase_C,0,1,1,1.2692307692307692,1.0,0.26923076923076916
always_increase_B,exact_qft_n8,semi_real_qft,0,8,1,16,persistent_underprovisioning,no_delivery_bottleneck,increase_B,increase_C,0,0,0,1.2692307692307692,1.0,0.26923076923076916
always_increase_B,exact_qft_n8,semi_real_qft,0,8,1,24,persistent_underprovisioning,no_delivery_bottleneck,increase_B,increase_C,0,0,0,1.2692307692307692,1.0,0.26923076923076916
always_increase_B,exact_qft_n8,semi_real_qft,0,8,2,0,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,2,2,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,2,4,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,2,8,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,2,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,2,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,2,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,3,0,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,3,2,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,3,4,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,3,8,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,3,12,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,3,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,3,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,4,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,4,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,4,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,4,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,4,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,4,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,4,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,5,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,5,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,5,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,5,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,5,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,5,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,5,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,6,0,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,6,2,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,6,4,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,6,8,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,6,12,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,6,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,6,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,7,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,7,2,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,7,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,7,8,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,7,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,7,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,7,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,8,0,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,8,2,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,8,4,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,8,8,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,8,12,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,8,16,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,exact_qft_n8,semi_real_qft,0,8,8,24,no_delivery_bottleneck,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,1,0,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.1578947368421053,1.0,0.1578947368421053
always_increase_B,approx_qft_n12,semi_real_qft,0,12,1,2,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.1578947368421053,1.0,0.1578947368421053
always_increase_B,approx_qft_n12,semi_real_qft,0,12,1,4,persistent_underprovisioning,persistent_underprovisioning,increase_B,increase_C,0,1,1,1.1578947368421053,1.0,0.1578947368421053
always_increase_B,approx_qft_n12,semi_real_qft,0,12,1,8,persistent_underprovisioning,peak_dominated_buffer_limited,increase_B,increase_C,0,1,1,1.1578947368421053,1.0,0.1578947368421053
always_increase_B,approx_qft_n12,semi_real_qft,0,12,1,12,persistent_underprovisioning,peak_dominated_buffer_limited,increase_B,increase_C,0,1,1,1.1578947368421053,1.0,0.1578947368421053
always_increase_B,approx_qft_n12,semi_real_qft,0,12,1,16,persistent_underprovisioning,peak_dominated_buffer_limited,increase_B,increase_C,0,1,1,1.1578947368421053,1.0,0.1578947368421053
always_increase_B,approx_qft_n12,semi_real_qft,0,12,1,24,persistent_underprovisioning,peak_dominated_smooth_solvable,increase_B,increase_C,0,1,1,1.1578947368421053,1.0,0.1578947368421053
always_increase_B,approx_qft_n12,semi_real_qft,0,12,2,0,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,2,2,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,2,4,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,2,8,peak_dominated_buffer_limited,peak_dominated_buffer_limited,increase_B,increase_B,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,2,12,peak_dominated_smooth_solvable,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,2,16,peak_dominated_smooth_solvable,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,2,24,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,3,0,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,3,2,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,3,4,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,3,8,peak_dominated_buffer_limited,peak_dominated_smooth_solvable,increase_B,DA_v2,1,0,1,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,3,12,peak_dominated_buffer_limited,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
always_increase_B,approx_qft_n12,semi_real_qft,0,12,3,16,peak_dominated_smooth_solvable,no_delivery_bottleneck,increase_B,DA_v2,1,0,0,1.0,1.0,0.0
